review_id	review_url	review_domain	claim_ids	is_fake
review_05478	https://checamos.afp.com/questionado-sobre-o-que-faria-se-seus-filhos-namorassem-uma-mulher-negra-bolsonaro-afirmou-que-eles	afp.com	[52596920564191233]	1
review_03105	https://piaui.folha.uol.com.br/lupa/2020/04/14/verificamos-homem-doria-politicos-chines-preso-carga-roubada/	uol.com.br	[1134145939151740929]	1
review_13080	https://checamos.afp.com/trata-se-de-uma-montagem-na-capa-original-veja-intitulou-brasilia-e-cheia-de-intrigas	afp.com	[1180059990058360832]	1
review_15263	https://piaui.folha.uol.com.br/lupa/2019/10/11/verificamos-bolsonaro-povo-soberano/	uol.com.br	[603664519483785216]	1
review_05932	https://piaui.folha.uol.com.br/lupa/2019/02/27/reforma-previdencia-apoiadores-criticos/	uol.com.br	[1098618007075647489]	1
review_07711	https://checamos.afp.com/nao-loja-que-vendeu-camisa-satirizando-o-presidente-jair-bolsonaro-nao-e-de-luciano-huck	afp.com	[1012734745954914305]	1
review_10974	https://www.aosfatos.org/noticias/homem-em-foto-com-bolsonaro-e-o-deputado-sostenes-nao-militar-flagrado-com-cocaina/	aosfatos.org	[1144614610441572353]	1
review_15263	https://piaui.folha.uol.com.br/lupa/2019/10/11/verificamos-bolsonaro-povo-soberano/	uol.com.br	[642041269338963968]	1
review_05408	https://aosfatos.org/noticias/o-que-os-politicos-disseram-sobre-reforma-da-previdencia-e-o-que-nao-e-verdade/	aosfatos.org	[1098378874046607360]	1
review_15263	https://piaui.folha.uol.com.br/lupa/2019/10/11/verificamos-bolsonaro-povo-soberano/	uol.com.br	[625803827267153920]	1
review_19914	https://www.boatos.org/politica/general-heleno-ministro-abandona-governo-bolsonaro-canalha-frouxo.html	boatos.org	[1253024914677927936]	1
review_08491	https://www.boatos.org/entretenimento/filha-aldir-blanc-grava-video-alertando-coronavirus.html	boatos.org	[1270800352875622406]	1
review_02530	https://www.aosfatos.org/noticias/memoria-curta-ou-mentira-candidatos-falseiam-fatos-recentes-de-suas-carreiras-politicas/	aosfatos.org	[788829243660701696]	1
review_19007	https://piaui.folha.uol.com.br/lupa/2020/06/09/verificamos-video-baile-decisao-stf/	uol.com.br	[1169318930156007425]	1
review_00258	https://www.aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-haddad-na-primeira-semana-apos-o-primeiro-turno/	aosfatos.org	[1050104643093716992]	1
review_18009	https://poligrafo.sapo.pt/fact-check/mamadou-ba-vai-criar-partido-de-defesa-dos-africanos-com-o-apoio-de-joacine-k-moreira	sapo.pt	[1199098940215451653]	1
review_02193	https://checamos.afp.com/video-em-que-eleitor-nao-consegue-votar-em-bolsonaro-e-enganoso	afp.com	[1056588906798419968]	1
review_03105	https://piaui.folha.uol.com.br/lupa/2020/04/14/verificamos-homem-doria-politicos-chines-preso-carga-roubada/	uol.com.br	[1132002388376788995]	1
review_02594	https://checamos.afp.com/nao-david-miranda-nao-e-acusado-de-terrorismo-pelo-reino-unido	afp.com	[1088518648283783175]	1
review_03587	https://www.aosfatos.org/noticias/morte-de-bombeiro-durante-resgate-em-brumadinho-e-noticia-falsa/	aosfatos.org	[1092573577055006720]	1
review_09350	https://piaui.folha.uol.com.br/lupa/2019/10/05/doria-central-globonews/	uol.com.br	[1168866707349364736]	1
review_07111	https://checamos.afp.com/os-incendios-australianos-afetaram-milhoes-de-animais-mas-essas-imagens-nao-tem-relacao-com-tragedia	afp.com	[1218132453287780353]	1
review_09533	https://checamos.afp.com/tuite-em-que-bolsonaro-supostamente-diz-que-governa-para-os-ricos-foi-publicado-por-conta-satirica	afp.com	[1199697700796665857]	1
review_01481	https://checamos.afp.com/estes-bastoes-de-beisebol-sao-itens-de-colecionador-da-serie-walking-dead	afp.com	[1269708550332395526]	1
review_09980	https://www.aosfatos.org/noticias/pt-nao-publicou-foto-do-galo-da-madrugada-como-se-fosse-de-ato-pro-haddad/	aosfatos.org	[1043586814500634624]	1
review_17739	https://piaui.folha.uol.com.br/lupa/2020/01/17/doria-davos-2019/	uol.com.br	[1088496135675805698]	1
review_08324	https://www.aosfatos.org/noticias/o-que-marina-acertou-e-errou-no-jornal-nacional-e-na-globonews/	aosfatos.org	[1027766003290255361]	1
review_19186	https://www.aosfatos.org/noticias/fato-e-ficcao-nas-declaracoes-de-bolsonaro-na-ultima-semana-de-campanha/	aosfatos.org	[1055384039190921216]	1
review_03747	https://www.aosfatos.org/noticias/contra-serie-de-evidencias-joice-diz-no-roda-viva-que-nao-difundiu-noticia-falsa-nas-eleicoes/	aosfatos.org	[1051508599825080322]	1
review_10609	https://politica.estadao.com.br/blogs/estadao-verifica/lula-nao-pediu-ao-stf-para-passar-lua-de-mel-em-dubai/	estadao.com.br	[1274109326790135808]	1
review_04335	https://politica.estadao.com.br/blogs/estadao-verifica/video-de-grupo-bolsonarista-engana-ao-falar-em-mobilizacao-nacional-para-a-reabertura-do-comercio/	estadao.com.br	[1247491948761489410]	1
review_00228	https://www.boatos.org/esporte/sadio-mane-ferraris-avioes-70-euros-senegal.html	boatos.org	[1184871407068553216]	1
review_08653	https://www.boatos.org/politica/ministro-educacao-abraham-weintraub-pede-criancas-voltem-aulas.html	boatos.org	[1242871466594623490]	1
review_08324	https://www.aosfatos.org/noticias/o-que-marina-acertou-e-errou-no-jornal-nacional-e-na-globonews/	aosfatos.org	[879674856094216193]	1
review_19763	https://piaui.folha.uol.com.br/lupa/2018/08/30/marina-silva-tv-globo/	uol.com.br	[1024495869301870592]	1
review_16505	https://www.boatos.org/politica/guilherme-boulos-diz-pt-e-o-partido-da-corrupcao.html	boatos.org	[1233192219907153920]	1
review_13302	https://www.aosfatos.org/noticias/e-falso-que-vera-magalhaes-recebe-r-500-mil-mensais-da-tv-cultura/	aosfatos.org	[1239337852388982784]	1
review_05492	https://checamos.afp.com/nao-jornalista-miriam-leitao-nao-foi-presa-por-assaltar-um-banco-e-portar-um-revolver	afp.com	[1130629833086648321]	1
review_00258	https://www.aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-haddad-na-primeira-semana-apos-o-primeiro-turno/	aosfatos.org	[1050018474184114176]	1
review_12765	https://piaui.folha.uol.com.br/lupa/2019/06/19/transito-temas-bolsonaro/	uol.com.br	[1136363369747890176]	1
review_06832	https://piaui.folha.uol.com.br/lupa/2018/08/15/manuela-vice-erros/	uol.com.br	[1026855176311689216]	1
review_17509	https://piaui.folha.uol.com.br/lupa/2017/03/08/violencia-contra-a-mulher-2/	uol.com.br	[736207678331092992]	1
review_08324	https://www.aosfatos.org/noticias/o-que-marina-acertou-e-errou-no-jornal-nacional-e-na-globonews/	aosfatos.org	[896003312348262401]	1
review_16942	https://piaui.folha.uol.com.br/lupa/2020/03/30/verificamos-caiado-manifestantes-coronavirus/	uol.com.br	[1244409780963348480]	1
review_07349	https://checamos.afp.com/uma-foto-falsa-sobre-os-bolsonaro-difundida-por-seus-partidarios	afp.com	[1080921900514127872]	1
review_13835	https://piaui.folha.uol.com.br/lupa/2018/09/29/debate-record-sp-1-turno/	uol.com.br	[1013503253701509121]	1
review_04767	https://piaui.folha.uol.com.br/lupa/2019/03/15/verificamos-padre-armas/	uol.com.br	[1106573593209700358]	-1
review_04261	https://piaui.folha.uol.com.br/lupa/2020/06/10/verificamos-camara-mascara-casa/	uol.com.br	[1270765111020531718]	-1
review_12831	https://checamos.afp.com/imagem-de-aglomeracao-na-praia-de-ipanema-foi-registrada-no-ultimo-domingo-30-de-agosto	afp.com	[1300468919212400640]	-1
review_13367	https://oglobo.globo.com/fato-ou-fake/e-fake-que-foto-de-praia-lotada-no-rio-publicada-em-jornal-antiga-foi-retirada-de-arquivo-24618440	globo.com	[1300468919212400640]	-1
review_17973	https://checamos.afp.com/nao-homens-que-aparecem-nesta-foto-com-jair-bolsonaro-nao-sao-os-acusados-de-envolvimento-no	afp.com	[1105469782978117633]	-1
review_17040	https://politica.estadao.com.br/blogs/estadao-verifica/boato-falso-diz-que-projeto-de-lei-na-camara-quer-legalizar-o-incesto/	estadao.com.br	[1164164351374319617]	-1
review_14025	https://www.bol.uol.com.br/noticias/2020/03/30/mensagem-falsa-auxilio-emergencial.htm	uol.com.br	[1245523249670340616]	-1
review_01029	https://www.aosfatos.org/noticias/homem-em-foto-com-flavio-bolsonaro-e-assessor-do-senador-nao-acusado-de-matar-marielle/	aosfatos.org	[1105469782978117633]	-1
review_05271	https://www.aosfatos.org/noticias/projeto-aprovado-pela-camara-nao-obriga-usar-mascara-dentro-de-casa/	aosfatos.org	[1270765111020531718]	-1
review_09313	https://www.bol.uol.com.br/noticias/2019/04/19/e-mentira-que-governo-queira-ampliar-tempo-de-renovacao-da-cnh-para-20-anos.htm	uol.com.br	[1115949197092696066]	-1
review_03614	https://checamos.afp.com/nao-este-video-das-cataratas-do-iguacu-nao-foi-feito-em-maio-de-2019	afp.com	[1135983518239088642]	-1
review_12471	https://g1.globo.com/fato-ou-fake/noticia/2018/09/20/e-fake-audio-que-mostra-bolsonaro-gritando-em-hospital.ghtml	globo.com	[1042751985718579200]	-1
review_07053	https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-a-covid-19-seja-uma-trombose-causada-por-bacteria/	estadao.com.br	[1293599875494563846]	-1
review_18179	https://www.aosfatos.org/noticias/e-falso-que-joao-doria-tomou-vacina-contra-covid-19/	aosfatos.org	[1293599875494563846]	-1
review_08870	https://piaui.folha.uol.com.br/lupa/2020/03/19/verificamos-vacina-coronavirus-cachorro/	uol.com.br	[1242108317121511425]	-1
review_08698	https://poligrafo.sapo.pt/fact-check/doente-com-cancro-e-muito-caro-e-vou-acabar-com-essa-farra-jair-bolsonaro-afirmou-o	sapo.pt	[1042751985718579200]	-1
review_03979	https://www.aosfatos.org/noticias/diretor-da-oea-nao-identificou-fraude-nas-urnas-eletronicas-capas-de-revistas-sao-falsas/	aosfatos.org	[1045020698601771008]	-1
review_06389	https://piaui.folha.uol.com.br/lupa/2018/09/29/verificamos-capas-revistas-oea-icaza/	uol.com.br	[1045020698601771008]	-1
review_15868	https://www.bol.uol.com.br/noticias/2020/06/25/e-falso-que-a-covid-19-seja-uma-trombose-causada-por-bacteria.htm	uol.com.br	[1293599875494563846]	-1
review_19985	https://www.bol.uol.com.br/noticias/2019/02/11/pt-bolsonaro-combate-seca-nordeste.htm	uol.com.br	[1055835274654179328]	-1
review_02581	https://www.aosfatos.org/noticias/nao-e-verdade-que-fhc-declarou-apoio-fernando-haddad/	aosfatos.org	[1055835274654179328]	-1
review_14183	https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-covid-certificado-vacinacao/	uol.com.br	[1242108317121511425]	-1
review_12058	https://g1.globo.com/fato-ou-fake/noticia/2018/10/06/e-fake-que-joao-amoedo-desistiu-de-candidatura-a-presidencia-e-recomenda-voto-em-bolsonaro.ghtml	globo.com	[1055835274654179328]	-1
review_18345	https://apublica.org/2017/06/truco-pec-contra-aborto-usa-argumento-cientifico-falso/	apublica.org	[1164164351374319617]	-1
review_05688	https://projetocomprova.com.br/publica%C3%A7%C3%B5es/projeto-de-lei-nao-pretende-legalizar-o-incesto-mas-ampliar-o-reconhecimento-de-familias-pelo-estado/	projetocomprova.com.br	[1164164351374319617]	-1
review_12831	https://checamos.afp.com/imagem-de-aglomeracao-na-praia-de-ipanema-foi-registrada-no-ultimo-domingo-30-de-agosto	afp.com	[1300460346981986304]	-1
review_05085	https://www.aosfatos.org/noticias/foto-de-suspeito-da-morte-de-marielle-usando-camisa-de-lula-e-montagem/	aosfatos.org	[1105469782978117633]	-1
review_12141	https://poligrafo.sapo.pt/fact-check/denzel-washington-explode-chamou-os-democratas-de-mentirosos-e-abandonou-o-partido-verdadeiro-ou-falso	sapo.pt	[1055835274654179328]	-1
review_10322	https://poligrafo.sapo.pt/fact-check/marielle-franco-tirou-fotografia-abracada-a-um-dos-seus-assassinos	sapo.pt	[1105469782978117633]	-1
review_12218	https://www.bol.uol.com.br/noticias/2019/08/23/projeto-de-lei-nao-pretende-legalizar-incesto.htm	uol.com.br	[1164164351374319617]	-1
review_12471	https://g1.globo.com/fato-ou-fake/noticia/2018/09/20/e-fake-audio-que-mostra-bolsonaro-gritando-em-hospital.ghtml	globo.com	[1042436525626150912]	-1
review_00299	https://poligrafo.sapo.pt/fact-check/vacina-contra-a-gripe-aumenta-risco-de-apanhar-covid-19	sapo.pt	[1242108317121511425]	-1
review_10696	https://piaui.folha.uol.com.br/lupa/2019/01/18/verificamos-carlos-bolsonaro-12-anos/	uol.com.br	[1042751985718579200]	-1
review_12558	https://www.aosfatos.org/noticias/homem-em-foto-com-jair-e-flavio-bolsonaro-e-ator-de-tropa-de-elite-nao-miliciano-foragido/	aosfatos.org	[1088921250758647809]	-1
review_02847	https://www.aosfatos.org/noticias/e-falso-que-validade-da-carteira-de-motorista-passou-de-cinco-para-dez-anos/	aosfatos.org	[1115949197092696066]	-1
review_09004	https://piaui.folha.uol.com.br/lupa/2019/06/14/verificamos-paulo-guedes-twitter-greenwald/	uol.com.br	[1139272965370109952]	-1
review_11003	https://piaui.folha.uol.com.br/lupa/2020/04/27/verificamos-lula-moro/	uol.com.br	[1239925975795843072]	-1
review_09906	https://g1.globo.com/fato-ou-fake/noticia/2018/09/30/e-fake-mensagem-que-diz-que-protesto-nao-aconteceu-no-rio-porque-mostra-predio-desabado.ghtml	globo.com	[1046142513499840513]	-1
review_06844	https://piaui.folha.uol.com.br/lupa/2019/04/17/verificamos-bolsonaro-museu-nacional-notre-dame/	uol.com.br	[1117889888110518272]	-1
review_08387	https://observador.pt/factchecks/fact-check-italia-descobriu-que-afinal-as-mortes-por-covid-19-sao-causadas-por-uma-bacteria/	observador.pt	[1242108317121511425]	-1
review_03367	https://politica.estadao.com.br/blogs/estadao-verifica/tuite-de-haddad-sobre-bolsa-familia-viraliza-fora-de-contexto/	estadao.com.br	[1116352834080002049]	-1
review_12442	https://politica.estadao.com.br/blogs/estadao-verifica/mentira-no-whatsapp-inventa-bolsa-usuario-para-dependentes-quimicos/	estadao.com.br	[1245523249670340616]	-1
review_16123	https://piaui.folha.uol.com.br/lupa/2019/03/12/verificamos-foto-bolsonaro-marielle/	uol.com.br	[1105469782978117633]	-1
review_11482	https://poligrafo.sapo.pt/fact-check/coronavirus-os-infetados-assintomaticos-afinal-nao-contagiam-outras-pessoas	sapo.pt	[1273367228990316545]	-1
review_08707	https://piaui.folha.uol.com.br/lupa/2020/08/31/verificamos-foto-aglomeracao-ipanema/	uol.com.br	[1300468919212400640]	-1
review_19430	https://www.aosfatos.org/noticias/nao-e-verdade-que-covid-19-pode-ser-tratada-com-antibioticos/	aosfatos.org	[1242108317121511425]	-1
review_07092	https://www.aosfatos.org/noticias/padre-marcelo-rossi-nao-declarou-apoio-bolsonaro-audio-e-falso/	aosfatos.org	[1239925975795843072]	-1
review_09504	https://poligrafo.sapo.pt/fact-check/bolsonaro-expressou-solidariedade-a-todos-os-ingleses-apos-incendio-na-catedral-de-notre-dame-em-paris	sapo.pt	[1117889888110518272]	-1
review_06335	https://politica.estadao.com.br/blogs/estadao-verifica/barroso-desmente-boato-de-que-teria-apoiado-manifestacoes-pro-bolsonaro-nao-falo-sobre-varejo-politico/	estadao.com.br	[1239925975795843072]	-1
review_15982	https://piaui.folha.uol.com.br/lupa/2020/03/16/verificamos-prender-respiracao-10-segundos-novo-coronavirus/	uol.com.br	[1273367228990316545]	-1
review_03771	https://piaui.folha.uol.com.br/lupa/2020/05/25/verificamos-bar-brahma-covid/	uol.com.br	[1255599453966422017]	-1
review_13367	https://oglobo.globo.com/fato-ou-fake/e-fake-que-foto-de-praia-lotada-no-rio-publicada-em-jornal-antiga-foi-retirada-de-arquivo-24618440	globo.com	[1300460346981986304]	-1
review_07081	https://noticias.uol.com.br/comprova/ultimas-noticias/2018/10/11/homem-que-ofende-nordestinos-em-video-nao-e-filho-de-bolsonaro.htm	uol.com.br	[1254089851584069632]	-1
review_08298	https://piaui.folha.uol.com.br/lupa/2019/05/28/verificamos-homem-nu-feministas/	uol.com.br	[1046142513499840513]	-1
review_00980	https://www.aosfatos.org/noticias/hospital-de-campanha-do-pacaembu-nao-esta-vazio-nem-faz-triagens/	aosfatos.org	[1255599453966422017]	-1
review_18684	https://checamos.afp.com/nao-bolsonaro-nao-se-solidarizou-com-os-ingleses-pelo-incendio-na-catedral-de-notre-dame	afp.com	[1117889888110518272]	-1
review_04209	https://politica.estadao.com.br/blogs/estadao-verifica/perfis-bolsonaristas-distorcem-acao-de-combate-ao-coronavirus-no-para/	estadao.com.br	[1248997179139788800]	-1
review_18968	https://piaui.folha.uol.com.br/lupa/2018/10/12/verificamos-marcio-franca-haddad/	uol.com.br	[1049398548977111041]	-1
review_08093	https://piaui.folha.uol.com.br/lupa/2020/03/04/verificamos-padre-sao-jose-dos-campos-manifestacoes-15-de-marco/	uol.com.br	[1239925975795843072]	-1
review_02860	https://politica.estadao.com.br/blogs/estadao-verifica/reunioes-com-partidos-fazem-parte-das-atribuicoes-da-missao-de-observacao-da-oea/	estadao.com.br	[1045020698601771008]	-1
review_05765	https://politica.estadao.com.br/blogs/estadao-verifica/mentiras-contadas-por-politicos-sao-mais-graves-que-fake-news-diz-pesquisador-americano/	estadao.com.br	[1045020698601771008]	-1
review_15459	https://noticias.uol.com.br/comprova/ultimas-noticias/2018/09/28/afirmacao-de-que-haddad-quer-forcar-igrejas-a-casar-homossexuais-e-falsa.htm	uol.com.br	[1049398548977111041]	-1
review_04519	https://piaui.folha.uol.com.br/lupa/2020/04/22/verificamos-governador-do-rs-turismo-coronavirus/	uol.com.br	[1252967362044866560]	-1
review_04848	https://piaui.folha.uol.com.br/lupa/2018/10/03/verificamos-datena-bolsonaro/	uol.com.br	[1088921250758647809]	-1
review_00879	https://poligrafo.sapo.pt/fact-check/lider-do-pnr-anunciou-que-nao-e-gay-e-nunca-o-foi-de-forma-consistente	sapo.pt	[1256721092581916673]	-1
review_08432	https://checamos.afp.com/nao-tres-principais-rosaceas-de-notre-dame-nao-foram-destruidas-no-incendio	afp.com	[1117889888110518272]	-1
review_03290	https://g1.globo.com/fato-ou-fake/noticia/2018/10/05/e-fake-imagem-que-mostra-flavio-bolsonaro-com-camiseta-com-ofensas-a-nordestinos.ghtml	globo.com	[1104892573578072064]	-1
review_07828	https://politica.estadao.com.br/blogs/estadao-verifica/prefeitura-de-sp-esclarece-que-numero-156-nao-agenda-teste-de-coronavirus-em-casa/	estadao.com.br	[1243752431915335680]	-1
review_13677	https://g1.globo.com/fato-ou-fake/noticia/2018/10/18/e-fake-que-audio-revela-haddad-e-manuela-tramando-contra-exercito-e-bolsonaro.ghtml	globo.com	[1049398548977111041]	-1
review_05188	https://piaui.folha.uol.com.br/lupa/2020/08/26/verificamos-epi-mulher-covid/	uol.com.br	[1243752431915335680]	-1
review_17388	https://piaui.folha.uol.com.br/lupa/2020/03/24/verificamos-copacabana-quarentena-coronavirus/	uol.com.br	[1300460346981986304]	-1
review_19702	https://www.aosfatos.org/noticias/nao-e-verdade-que-pf-descobriu-que-bolsonaro-venceu-eleicoes-de-2018-no-primeiro-turno/	aosfatos.org	[1045020698601771008]	-1
review_11194	https://politica.estadao.com.br/blogs/estadao-verifica/foto-de-galpao-com-remedios-e-tirada-de-contexto-para-criticar-combate-a-covid-19-no-para/	estadao.com.br	[1247550844058337281]	-1
review_14609	https://www.aosfatos.org/noticias/e-falso-que-camara-liberou-aborto-ate-22-semanas-durante-pandemia/	aosfatos.org	[1270765111020531718]	-1
review_01533	https://www.aosfatos.org/noticias/video-da-oposicao-traz-informacoes-falsas-sobre-reforma-da-previdencia/	aosfatos.org	[1098248521386475520]	-1
review_01017	https://noticias.uol.com.br/comprova/ultimas-noticias/2018/09/14/padre-marcelo-rossi-desmente-apoio-a-bolsonaro-e-nega-ter-gravado-audio.htm	uol.com.br	[1088921250758647809]	-1
review_16499	https://oglobo.globo.com/fato-ou-fake/e-fake-que-video-mostre-show-de-fogos-de-artificio-das-olimpiadas-de-toquio-24605772	globo.com	[1135983518239088642]	-1
review_04026	https://www.aosfatos.org/noticias/e-falso-que-paulo-guedes-tuitou-critica-ao-congresso-nacional/	aosfatos.org	[1139272965370109952]	-1
review_00667	https://www.aosfatos.org/noticias/flavio-bolsonaro-nao-usou-camiseta-com-frases-contra-nordestinos-imagem-e-falsa/	aosfatos.org	[1104892573578072064]	-1
review_02372	https://piaui.folha.uol.com.br/lupa/2018/10/27/verificamos-fhc-nao-declarou-apoio-fernando-haddad-no-2o-turno/	uol.com.br	[1049398548977111041]	-1
review_05919	https://checamos.afp.com/nao-isto-nao-e-um-audio-vazado-em-que-haddad-e-manuela-tramam-contra-o-exercito	afp.com	[1049398548977111041]	-1
review_07546	https://piaui.folha.uol.com.br/lupa/2018/06/26/seguranca-correio-braziliense/	uol.com.br	[1128000810657427456]	-1
review_06243	https://www.aosfatos.org/noticias/video-e-fotos-mostram-hortifruti-alagado-em-rio-das-pedras-nao-ceasa-rj/	aosfatos.org	[1135983518239088642]	-1
review_01029	https://www.aosfatos.org/noticias/homem-em-foto-com-flavio-bolsonaro-e-assessor-do-senador-nao-acusado-de-matar-marielle/	aosfatos.org	[1105554128615415809]	-1
review_01958	https://checamos.afp.com/nao-este-tuite-nao-e-de-carlos-bolsonaro	afp.com	[1104892573578072064]	-1
review_10049	https://poligrafo.sapo.pt/fact-check/joacine-k-moreira-vai-formar-lista-apenas-de-africanos-para-tomar-o-livre-por-dentro	sapo.pt	[1256721092581916673]	-1
review_07372	https://politica.estadao.com.br/blogs/estadao-verifica/boato-usa-fotos-antigas-para-alertar-sobre-chegada-de-nuvem-de-poeira-godzilla/	estadao.com.br	[1214187981671718914]	-1
review_14678	https://politica.estadao.com.br/blogs/estadao-verifica/apos-chamar-moro-de-ladrao-deputado-do-psol-e-alvo-de-boatos-enganosos/	estadao.com.br	[1045358429047590913]	-1
review_13920	https://poligrafo.sapo.pt/fact-check/rui-tavares-foi-escolhido-para-dar-aulas-de-historia-e-geografia-na-telescola-da-rtp	sapo.pt	[1257231329625804800]	-1
review_15909	https://g1.globo.com/fato-ou-fake/noticia/2018/12/10/e-fake-que-video-com-desfile-de-militares-e-ensaio-para-posse-de-bolsonaro.ghtml	globo.com	[1046142513499840513]	-1
review_14909	https://politica.estadao.com.br/blogs/estadao-verifica/conta-falsa-em-rede-social-usa-nome-de-paulo-guedes-para-criticar-vazamento-de-conversas-da-lava-jato/	estadao.com.br	[1139272965370109952]	-1
review_15802	https://piaui.folha.uol.com.br/lupa/2019/03/21/verificamos-bolsonaro-ronnie-lessa/	uol.com.br	[1104892573578072064]	-1
review_16356	https://piaui.folha.uol.com.br/lupa/2019/06/25/verificamos-tuite-paulo-falso/	uol.com.br	[1139272965370109952]	-1
review_10040	https://poligrafo.sapo.pt/fact-check/a-hidroxicloroquina-e-um-farmaco-milagroso-no-tratamento-da-covid-19	sapo.pt	[1247550844058337281]	-1
review_08932	https://www.aosfatos.org/noticias/nao-e-verdade-que-stf-afastou-bolsonaro-de-acoes-para-o-controle-da-pandemia/	aosfatos.org	[1274096953450790914]	-1
review_05606	https://poligrafo.sapo.pt/fact-check/e-possivel-pedir-a-restituicao-de-donativos-aos-pais-da-bebe-matilde	sapo.pt	[1076137245873225728]	-1
review_12505	https://g1.globo.com/fato-ou-fake/noticia/2018/10/07/e-fake-que-trump-fez-post-no-twitter-em-favor-de-jair-bolsonaro.ghtml	globo.com	[1046142513499840513]	-1
review_10830	https://piaui.folha.uol.com.br/lupa/2020/07/01/verificamos-stf-bolsonaro-covid/	uol.com.br	[1274096953450790914]	-1
review_09919	https://g1.globo.com/fato-ou-fake/noticia/2018/10/06/e-fake-que-candidato-a-vice-de-bolsonaro-propos-confisco-da-poupanca.ghtml	globo.com	[1045358429047590913]	-1
review_11116	https://politica.estadao.com.br/blogs/estadao-verifica/stf-nao-barrou-atendimento-a-pacientes-com-covid-19-em-hospitais-militares/	estadao.com.br	[1274096953450790914]	-1
review_01029	https://www.aosfatos.org/noticias/homem-em-foto-com-flavio-bolsonaro-e-assessor-do-senador-nao-acusado-de-matar-marielle/	aosfatos.org	[1105473351244488704]	-1
review_15109	https://oglobo.globo.com/fato-ou-fake/e-fake-que-pesquisa-revelou-que-so-6-das-mortes-atribuidas-covid-19-nos-estados-unidos-foram-mesmo-causadas-pelo-coronavirus-24620703	globo.com	[1128000810657427456]	-1
review_02346	https://observador.pt/factchecks/morador-utiliza-drone-com-bombas-para-atacar-os-vizinhos/	observador.pt	[1150852667301912578]	-1
review_13411	https://g1.globo.com/fato-ou-fake/noticia/2018/10/18/e-fake-que-haddad-disse-neste-2o-turno-que-crise-so-acaba-com-lula-na-presidencia.ghtml	globo.com	[1026444596186959872]	-1
review_00472	https://piaui.folha.uol.com.br/lupa/2020/07/08/verificamos-detentos-soltos-coronavirus/	uol.com.br	[1128000810657427456]	-1
review_10706	https://www.bol.uol.com.br/noticias/2020/07/08/ao-falar-de-covid-19-bolsonaro-volta-a-usar-dados-sem-comprovacao.htm	uol.com.br	[1274096953450790914]	-1
review_07425	https://www.bol.uol.com.br/noticias/2020/05/12/numero-de-obitos-no-brasil-nao-caiu-15-mil-em-abril-houve-aumento-de-2.htm	uol.com.br	[1128000810657427456]	-1
review_09594	https://noticias.uol.com.br/confere/ultimas-noticias/2020/05/12/numero-de-obitos-no-brasil-nao-caiu-15-mil-em-abril-houve-aumento-de-2.htm	uol.com.br	[1128000810657427456]	-1
review_05705	https://piaui.folha.uol.com.br/lupa/2020/04/06/verificamos-maia-fundo-eleitoral-coronavirus/	uol.com.br	[1247215843039215616]	-1
review_10677	https://piaui.folha.uol.com.br/lupa/2020/03/20/verificamos-maju-coutinho-coronavirus/	uol.com.br	[1252967362044866560]	-1
review_13117	https://www.boatos.org/saude/brasil-maior-numero-recuperados-covid-19-cloroquina.html	boatos.org	[1240286560953815040]	-1
review_15008	https://piaui.folha.uol.com.br/lupa/2019/08/15/verificamos-mp-domingos/	uol.com.br	[1045358429047590913]	-1
review_11419	https://www.boatos.org/brasil/tubarao-praia-reserva-rio-de-janeiro-atacou-homem-fotos.html	boatos.org	[1300468919212400640]	-1
review_06585	https://piaui.folha.uol.com.br/lupa/2018/12/20/verificamos-marco-aurelio-mello-fidel/	uol.com.br	[1016177683909304323]	-1
review_01131	https://www.aosfatos.org/noticias/diretor-da-oms-nao-afirmou-que-quarentena-agrava-pandemia/	aosfatos.org	[1241022265216716800]	-1
review_02352	https://piaui.folha.uol.com.br/lupa/2020/01/02/verificamos-bolsonaro-ponte-ferroviaria-nordeste-11-meses/	uol.com.br	[1149850274619678721]	-1
review_01576	https://poligrafo.sapo.pt/fact-check/bolsonaro-a-hidroxicloroquina-esta-a-funcionar-ha-evidencias-cientificas-que-sustentem-a-eficacia-do-medicamento	sapo.pt	[1247550844058337281]	-1
review_08843	https://poligrafo.sapo.pt/fact-check/os-medicamentos-ivermectina-e-azitromicina-sao-eficazes-no-tratamento-da-covid-19	sapo.pt	[1247550844058337281]	-1
review_09898	https://poligrafo.sapo.pt/fact-check/deputada-brasileira-usou-imagem-de-personagem-da-serie-a-guerra-dos-tronos-julgando-ser-de-marielle-franco	sapo.pt	[1105554128615415809]	-1
review_15777	https://noticias.uol.com.br/confere/ultimas-noticias/2018/07/19/prf-nao-usa-drone-para-multar-quem-usa-celular-mas-fiscaliza-ultrapassagem.htm	uol.com.br	[1292904281205616650]	-1
review_06623	https://piaui.folha.uol.com.br/lupa/2019/07/11/verificamos-abono-pis/	uol.com.br	[1099022532802420736]	-1
review_17943	https://noticias.uol.com.br/confere/ultimas-noticias/2018/07/02/lulu-santos-repudia-carta-atribuida-a-ele-que-prega-reforma-na-politica.htm	uol.com.br	[1256721092581916673]	-1
